app-server-protocol/schema/typescript/v2/AppScreenshot.ts:1	The generated banner protects app screenshot metadata.
app-server-protocol/schema/typescript/v2/AppScreenshot.ts:2	A blank line separates warning and generator.
app-server-protocol/schema/typescript/v2/AppScreenshot.ts:3	The ts-rs line signs the screenshot object.
app-server-protocol/schema/typescript/v2/AppScreenshot.ts:4	A blank line opens before image pointers.
app-server-protocol/schema/typescript/v2/AppScreenshot.ts:5	AppScreenshot carries optional URL, optional file id, and user prompt.
app-server-protocol/schema/typescript/v2/AppTemplateUnavailableReason.ts:1	The generated banner guards unavailable template reasons.
app-server-protocol/schema/typescript/v2/AppTemplateUnavailableReason.ts:2	A blank line leaves the warning clear.
app-server-protocol/schema/typescript/v2/AppTemplateUnavailableReason.ts:3	The ts-rs note records the reason union.
app-server-protocol/schema/typescript/v2/AppTemplateUnavailableReason.ts:4	A blank line precedes the two absence causes.
app-server-protocol/schema/typescript/v2/AppTemplateUnavailableReason.ts:5	App templates may be unavailable from missing setup or workspace.
app-server-protocol/schema/typescript/v2/AppToolApproval.ts:1	The generated banner protects app tool approval modes.
app-server-protocol/schema/typescript/v2/AppToolApproval.ts:2	A blank line separates command and origin.
app-server-protocol/schema/typescript/v2/AppToolApproval.ts:3	The ts-rs line signs the approval union.
app-server-protocol/schema/typescript/v2/AppToolApproval.ts:4	A blank line clears the approval choices.
app-server-protocol/schema/typescript/v2/AppToolApproval.ts:5	App tool approval can be automatic, prompted, or approved.
app-server-protocol/schema/typescript/v2/AskForApproval.ts:1	The generated banner watches the approval policy type.
app-server-protocol/schema/typescript/v2/AskForApproval.ts:2	A blank line gives the warning a clean edge.
app-server-protocol/schema/typescript/v2/AskForApproval.ts:3	The ts-rs line records the approval policy union.
app-server-protocol/schema/typescript/v2/AskForApproval.ts:4	A blank line opens before simple and granular modes.
app-server-protocol/schema/typescript/v2/AskForApproval.ts:5	AskForApproval spans fixed policies and a granular permission map.
app-server-protocol/schema/typescript/v2/AttestationGenerateParams.ts:1	The generated banner guards v2 attestation params.
app-server-protocol/schema/typescript/v2/AttestationGenerateParams.ts:2	A blank line keeps warning and origin apart.
app-server-protocol/schema/typescript/v2/AttestationGenerateParams.ts:3	The ts-rs note records the v2 attestation shape.
app-server-protocol/schema/typescript/v2/AttestationGenerateParams.ts:4	A blank line waits before the empty record.
app-server-protocol/schema/typescript/v2/AttestationGenerateParams.ts:5	Attestation generation takes no named fields.
app-server-protocol/schema/typescript/v2/ByteRange.ts:1	The generated banner protects byte ranges.
app-server-protocol/schema/typescript/v2/ByteRange.ts:2	A blank line follows the no-edit sign.
app-server-protocol/schema/typescript/v2/ByteRange.ts:3	The ts-rs line records the range object.
app-server-protocol/schema/typescript/v2/ByteRange.ts:4	A blank line opens before the bounds.
app-server-protocol/schema/typescript/v2/ByteRange.ts:5	ByteRange holds a start and an end.
app-server-protocol/schema/typescript/v2/CancelLoginAccountParams.ts:1	The generated banner guards cancel-login params.
app-server-protocol/schema/typescript/v2/CancelLoginAccountParams.ts:2	A blank line gives the warning room.
app-server-protocol/schema/typescript/v2/CancelLoginAccountParams.ts:3	The ts-rs note signs the cancel-login object.
app-server-protocol/schema/typescript/v2/CancelLoginAccountParams.ts:4	A blank line clears the single identifier.
app-server-protocol/schema/typescript/v2/CancelLoginAccountParams.ts:5	Cancel-login params carry the login id to stop.
app-server-protocol/schema/typescript/v2/CancelLoginAccountStatus.ts:1	The generated banner watches cancel-login status.
app-server-protocol/schema/typescript/v2/CancelLoginAccountStatus.ts:2	A blank line separates warning from origin.
app-server-protocol/schema/typescript/v2/CancelLoginAccountStatus.ts:3	The ts-rs line records the cancel status union.
app-server-protocol/schema/typescript/v2/CancelLoginAccountStatus.ts:4	A blank line opens before the outcomes.
app-server-protocol/schema/typescript/v2/CancelLoginAccountStatus.ts:5	Cancel-login status is canceled or not found.
app-server-protocol/schema/typescript/v2/ChatgptAuthTokensRefreshReason.ts:1	The generated banner protects refresh reasons.
app-server-protocol/schema/typescript/v2/ChatgptAuthTokensRefreshReason.ts:2	A blank line leaves the warning readable.
app-server-protocol/schema/typescript/v2/ChatgptAuthTokensRefreshReason.ts:3	The ts-rs note records the reason union.
app-server-protocol/schema/typescript/v2/ChatgptAuthTokensRefreshReason.ts:4	A blank line waits before the lone cause.
app-server-protocol/schema/typescript/v2/ChatgptAuthTokensRefreshReason.ts:5	ChatGPT token refresh reason is unauthorized.
app-server-protocol/schema/typescript/v2/ChatgptAuthTokensRefreshResponse.ts:1	The generated banner guards token refresh responses.
app-server-protocol/schema/typescript/v2/ChatgptAuthTokensRefreshResponse.ts:2	A blank line keeps the warning distinct.
app-server-protocol/schema/typescript/v2/ChatgptAuthTokensRefreshResponse.ts:3	The ts-rs line signs the refresh response object.
app-server-protocol/schema/typescript/v2/ChatgptAuthTokensRefreshResponse.ts:4	A blank line opens before tokens and account.
app-server-protocol/schema/typescript/v2/ChatgptAuthTokensRefreshResponse.ts:5	The refresh response carries access token, account id, and optional plan.
app-server-protocol/schema/typescript/v2/CollabAgentStatus.ts:1	The generated banner protects collaboration agent statuses.
app-server-protocol/schema/typescript/v2/CollabAgentStatus.ts:2	A blank line separates warning and provenance.
app-server-protocol/schema/typescript/v2/CollabAgentStatus.ts:3	The ts-rs note records the agent status union.
app-server-protocol/schema/typescript/v2/CollabAgentStatus.ts:4	A blank line clears the lifecycle list.
app-server-protocol/schema/typescript/v2/CollabAgentStatus.ts:5	Collab agent status spans init, running, stopped, errors, shutdown, and absence.
app-server-protocol/schema/typescript/v2/CollabAgentTool.ts:1	The generated banner guards collaboration agent tools.
app-server-protocol/schema/typescript/v2/CollabAgentTool.ts:2	A blank line rests below the warning.
app-server-protocol/schema/typescript/v2/CollabAgentTool.ts:3	The ts-rs line records the tool union.
app-server-protocol/schema/typescript/v2/CollabAgentTool.ts:4	A blank line opens before the tool names.
app-server-protocol/schema/typescript/v2/CollabAgentTool.ts:5	Collab agent tools can spawn, send input, resume, wait, or close.
app-server-protocol/schema/typescript/v2/CollabAgentToolCallStatus.ts:1	The generated banner protects collaboration tool-call status.
app-server-protocol/schema/typescript/v2/CollabAgentToolCallStatus.ts:2	A blank line gives the warning space.
app-server-protocol/schema/typescript/v2/CollabAgentToolCallStatus.ts:3	The ts-rs note signs the tool-call status union.
app-server-protocol/schema/typescript/v2/CollabAgentToolCallStatus.ts:4	A blank line clears the three states.
app-server-protocol/schema/typescript/v2/CollabAgentToolCallStatus.ts:5	Tool calls are in progress, completed, or failed.
app-server-protocol/schema/typescript/v2/CommandExecutionOutputDeltaNotification.ts:1	The generated banner guards command output deltas.
app-server-protocol/schema/typescript/v2/CommandExecutionOutputDeltaNotification.ts:2	A blank line separates warning from generator.
app-server-protocol/schema/typescript/v2/CommandExecutionOutputDeltaNotification.ts:3	The ts-rs line records the command delta notification.
app-server-protocol/schema/typescript/v2/CommandExecutionOutputDeltaNotification.ts:4	A blank line opens before the stream coordinates.
app-server-protocol/schema/typescript/v2/CommandExecutionOutputDeltaNotification.ts:5	Command output deltas carry thread, turn, item, and text delta.
app-server-protocol/schema/typescript/v2/CommandExecutionSource.ts:1	The generated banner watches command execution sources.
app-server-protocol/schema/typescript/v2/CommandExecutionSource.ts:2	A blank line leaves the warning clean.
app-server-protocol/schema/typescript/v2/CommandExecutionSource.ts:3	The ts-rs note records the source union.
app-server-protocol/schema/typescript/v2/CommandExecutionSource.ts:4	A blank line opens before agent, shell, and unified exec paths.
app-server-protocol/schema/typescript/v2/CommandExecutionSource.ts:5	Command execution source names agent, user shell, startup, or interaction.
app-server-protocol/schema/typescript/v2/CommandExecutionStatus.ts:1	The generated banner protects command execution status.
app-server-protocol/schema/typescript/v2/CommandExecutionStatus.ts:2	A blank line follows the warning.
app-server-protocol/schema/typescript/v2/CommandExecutionStatus.ts:3	The ts-rs line records the command status union.
app-server-protocol/schema/typescript/v2/CommandExecutionStatus.ts:4	A blank line clears the state list.
app-server-protocol/schema/typescript/v2/CommandExecutionStatus.ts:5	Command execution may be in progress, completed, failed, or declined.
app-server-protocol/schema/typescript/v2/CommandMigration.ts:1	The generated banner guards command migration names.
app-server-protocol/schema/typescript/v2/CommandMigration.ts:2	A blank line leaves the warning un crowded.
app-server-protocol/schema/typescript/v2/CommandMigration.ts:3	The ts-rs line records the command migration object.
app-server-protocol/schema/typescript/v2/CommandMigration.ts:4	A blank line opens before the migration label.
app-server-protocol/schema/typescript/v2/CommandMigration.ts:5	CommandMigration carries the command name to move forward.
app-server-protocol/schema/typescript/v2/ComputerUseRequirements.ts:1	The generated banner protects computer-use requirements.
app-server-protocol/schema/typescript/v2/ComputerUseRequirements.ts:2	A blank line separates command from provenance.
app-server-protocol/schema/typescript/v2/ComputerUseRequirements.ts:3	The ts-rs note signs the computer-use object.
app-server-protocol/schema/typescript/v2/ComputerUseRequirements.ts:4	A blank line waits before the locked-computer flag.
app-server-protocol/schema/typescript/v2/ComputerUseRequirements.ts:5	Computer-use requirements may allow locked computer use.
app-server-protocol/schema/typescript/v2/ConfiguredHookHandler.ts:1	The generated banner watches configured hook handlers.
app-server-protocol/schema/typescript/v2/ConfiguredHookHandler.ts:2	A blank line lets the warning stand apart.
app-server-protocol/schema/typescript/v2/ConfiguredHookHandler.ts:3	The ts-rs line records the handler union.
app-server-protocol/schema/typescript/v2/ConfiguredHookHandler.ts:4	A blank line opens before command, prompt, and agent variants.
app-server-protocol/schema/typescript/v2/ConfiguredHookHandler.ts:5	Configured hooks may run commands, prompt, or call an agent.
app-server-protocol/schema/typescript/v2/ConsumeAccountRateLimitResetCreditOutcome.ts:1	The generated banner guards reset-credit outcomes.
app-server-protocol/schema/typescript/v2/ConsumeAccountRateLimitResetCreditOutcome.ts:2	A blank line leaves the warning clean.
app-server-protocol/schema/typescript/v2/ConsumeAccountRateLimitResetCreditOutcome.ts:3	The ts-rs note records the reset-credit union.
app-server-protocol/schema/typescript/v2/ConsumeAccountRateLimitResetCreditOutcome.ts:4	A blank line clears the possible results.
app-server-protocol/schema/typescript/v2/ConsumeAccountRateLimitResetCreditOutcome.ts:5	Consuming a reset credit may reset, do nothing, lack credit, or already be redeemed.
app-server-protocol/schema/typescript/v2/CreditsSnapshot.ts:1	The generated banner protects credit snapshots.
app-server-protocol/schema/typescript/v2/CreditsSnapshot.ts:2	A blank line separates warning from origin.
app-server-protocol/schema/typescript/v2/CreditsSnapshot.ts:3	The ts-rs line signs the credits object.
app-server-protocol/schema/typescript/v2/CreditsSnapshot.ts:4	A blank line opens before the balance fields.
app-server-protocol/schema/typescript/v2/CreditsSnapshot.ts:5	CreditsSnapshot records whether credits exist, are unlimited, and their balance.
app-server-protocol/schema/typescript/v2/DynamicToolCallOutputContentItem.ts:1	The generated banner guards dynamic tool output content.
app-server-protocol/schema/typescript/v2/DynamicToolCallOutputContentItem.ts:2	A blank line gives the warning room.
app-server-protocol/schema/typescript/v2/DynamicToolCallOutputContentItem.ts:3	The ts-rs line records the output-content union.
app-server-protocol/schema/typescript/v2/DynamicToolCallOutputContentItem.ts:4	A blank line clears the text and image variants.
app-server-protocol/schema/typescript/v2/DynamicToolCallOutputContentItem.ts:5	Dynamic tool output content is input text or an input image URL.
app-server-protocol/schema/typescript/v2/DynamicToolCallStatus.ts:1	The generated banner protects dynamic tool call status.
app-server-protocol/schema/typescript/v2/DynamicToolCallStatus.ts:2	A blank line follows the warning.
app-server-protocol/schema/typescript/v2/DynamicToolCallStatus.ts:3	The ts-rs note records the status union.
app-server-protocol/schema/typescript/v2/DynamicToolCallStatus.ts:4	A blank line opens before the lifecycle states.
app-server-protocol/schema/typescript/v2/DynamicToolCallStatus.ts:5	Dynamic tool calls are in progress, completed, or failed.
app-server-protocol/schema/typescript/v2/ExecPolicyAmendment.ts:1	The generated banner watches exec policy amendments.
app-server-protocol/schema/typescript/v2/ExecPolicyAmendment.ts:2	A blank line keeps the warning distinct.
app-server-protocol/schema/typescript/v2/ExecPolicyAmendment.ts:3	The ts-rs line records the amendment alias.
app-server-protocol/schema/typescript/v2/ExecPolicyAmendment.ts:4	A blank line waits before the string list.
app-server-protocol/schema/typescript/v2/ExecPolicyAmendment.ts:5	ExecPolicyAmendment is an array of strings, a list of policy edits.
app-server-protocol/schema/typescript/v2/ExperimentalFeatureStage.ts:1	The generated banner guards experimental feature stages.
app-server-protocol/schema/typescript/v2/ExperimentalFeatureStage.ts:2	A blank line gives the warning a clean floor.
app-server-protocol/schema/typescript/v2/ExperimentalFeatureStage.ts:3	The ts-rs note signs the stage union.
app-server-protocol/schema/typescript/v2/ExperimentalFeatureStage.ts:4	A blank line clears the release ladder.
app-server-protocol/schema/typescript/v2/ExperimentalFeatureStage.ts:5	Experimental stages move from beta and development to stable, deprecated, or removed.
app-server-protocol/schema/typescript/v2/ExternalAgentConfigImportResponse.ts:1	The generated banner protects external-agent import responses.
app-server-protocol/schema/typescript/v2/ExternalAgentConfigImportResponse.ts:2	A blank line separates warning from provenance.
app-server-protocol/schema/typescript/v2/ExternalAgentConfigImportResponse.ts:3	The ts-rs line records the import response object.
app-server-protocol/schema/typescript/v2/ExternalAgentConfigImportResponse.ts:4	A blank line opens before the import id.
app-server-protocol/schema/typescript/v2/ExternalAgentConfigImportResponse.ts:5	The import response returns the id of the imported configuration.
app-server-protocol/schema/typescript/v2/ExternalAgentConfigMigrationItemType.ts:1	The generated banner guards external-agent migration item kinds.
app-server-protocol/schema/typescript/v2/ExternalAgentConfigMigrationItemType.ts:2	A blank line rests below the warning.
app-server-protocol/schema/typescript/v2/ExternalAgentConfigMigrationItemType.ts:3	The ts-rs note records the migration item union.
app-server-protocol/schema/typescript/v2/ExternalAgentConfigMigrationItemType.ts:4	A blank line clears the long list of migrated materials.
app-server-protocol/schema/typescript/v2/ExternalAgentConfigMigrationItemType.ts:5	Migration items span instructions, config, skills, plugins, MCP, subagents, hooks, commands, and sessions.
app-server-protocol/schema/typescript/v2/FeedbackUploadParams.ts:1	The generated banner protects feedback upload params.
app-server-protocol/schema/typescript/v2/FeedbackUploadParams.ts:2	A blank line leaves the warning unblurred.
app-server-protocol/schema/typescript/v2/FeedbackUploadParams.ts:3	The ts-rs line records the feedback parameter object.
app-server-protocol/schema/typescript/v2/FeedbackUploadParams.ts:4	A blank line opens before classification and context.
app-server-protocol/schema/typescript/v2/FeedbackUploadParams.ts:5	Feedback upload params carry classification, optional reason, thread, logs, files, and tags.
app-server-protocol/schema/typescript/v2/FeedbackUploadResponse.ts:1	The generated banner guards feedback upload responses.
app-server-protocol/schema/typescript/v2/FeedbackUploadResponse.ts:2	A blank line separates warning and generator.
app-server-protocol/schema/typescript/v2/FeedbackUploadResponse.ts:3	The ts-rs note signs the response object.
app-server-protocol/schema/typescript/v2/FeedbackUploadResponse.ts:4	A blank line clears the single field.
app-server-protocol/schema/typescript/v2/FeedbackUploadResponse.ts:5	The feedback response returns the related thread id.
app-server-protocol/schema/typescript/v2/FileChangeApprovalDecision.ts:1	The generated banner protects file-change approval decisions.
app-server-protocol/schema/typescript/v2/FileChangeApprovalDecision.ts:2	A blank line follows the warning.
app-server-protocol/schema/typescript/v2/FileChangeApprovalDecision.ts:3	The ts-rs line records the approval decision union.
app-server-protocol/schema/typescript/v2/FileChangeApprovalDecision.ts:4	A blank line clears the possible answers.
app-server-protocol/schema/typescript/v2/FileChangeApprovalDecision.ts:5	File changes may be accepted, accepted for session, declined, or canceled.
app-server-protocol/schema/typescript/v2/FileSystemAccessMode.ts:1	The generated banner guards file-system access modes.
app-server-protocol/schema/typescript/v2/FileSystemAccessMode.ts:2	A blank line leaves the warning readable.
app-server-protocol/schema/typescript/v2/FileSystemAccessMode.ts:3	The ts-rs note records the access mode union.
app-server-protocol/schema/typescript/v2/FileSystemAccessMode.ts:4	A blank line opens before permissions.
app-server-protocol/schema/typescript/v2/FileSystemAccessMode.ts:5	File-system access is read, write, or deny.
app-server-protocol/schema/typescript/v2/FileSystemSpecialPath.ts:1	The generated banner watches special filesystem paths.
app-server-protocol/schema/typescript/v2/FileSystemSpecialPath.ts:2	A blank line separates warning from origin.
app-server-protocol/schema/typescript/v2/FileSystemSpecialPath.ts:3	The ts-rs line signs the special path union.
app-server-protocol/schema/typescript/v2/FileSystemSpecialPath.ts:4	A blank line opens before root, temp, and unknown paths.
app-server-protocol/schema/typescript/v2/FileSystemSpecialPath.ts:5	Special paths name root, minimal, project roots, temp places, or an unknown path.
app-server-protocol/schema/typescript/v2/GitInfo.ts:1	The generated banner protects v2 Git info.
app-server-protocol/schema/typescript/v2/GitInfo.ts:2	A blank line gives the warning space.
app-server-protocol/schema/typescript/v2/GitInfo.ts:3	The ts-rs note records the Git info object.
app-server-protocol/schema/typescript/v2/GitInfo.ts:4	A blank line clears the repository fields.
app-server-protocol/schema/typescript/v2/GitInfo.ts:5	GitInfo holds optional SHA, branch, and origin URL.
app-server-protocol/schema/typescript/v2/GuardianCommandSource.ts:1	The generated banner guards guardian command sources.
app-server-protocol/schema/typescript/v2/GuardianCommandSource.ts:2	A blank line rests beneath the warning.
app-server-protocol/schema/typescript/v2/GuardianCommandSource.ts:3	The ts-rs line records the source union.
app-server-protocol/schema/typescript/v2/GuardianCommandSource.ts:4	A blank line opens before the two sources.
app-server-protocol/schema/typescript/v2/GuardianCommandSource.ts:5	Guardian commands originate from shell or unified exec.
app-server-protocol/schema/typescript/v2/HookErrorInfo.ts:1	The generated banner protects hook error info.
app-server-protocol/schema/typescript/v2/HookErrorInfo.ts:2	A blank line leaves warning and origin apart.
app-server-protocol/schema/typescript/v2/HookErrorInfo.ts:3	The ts-rs note signs the hook error object.
app-server-protocol/schema/typescript/v2/HookErrorInfo.ts:4	A blank line opens before path and message.
app-server-protocol/schema/typescript/v2/HookErrorInfo.ts:5	HookErrorInfo carries the path and the message.
app-server-protocol/schema/typescript/v2/HookEventName.ts:1	The generated banner guards hook event names.
app-server-protocol/schema/typescript/v2/HookEventName.ts:2	A blank line gives the warning a small pause.
app-server-protocol/schema/typescript/v2/HookEventName.ts:3	The ts-rs line records the hook event union.
app-server-protocol/schema/typescript/v2/HookEventName.ts:4	A blank line opens before the hook lifecycle.
app-server-protocol/schema/typescript/v2/HookEventName.ts:5	Hook events cover tool use, permissions, compaction, session start, prompts, subagents, and stop.
app-server-protocol/schema/typescript/v2/HookExecutionMode.ts:1	The generated banner protects hook execution modes.
app-server-protocol/schema/typescript/v2/HookExecutionMode.ts:2	A blank line separates warning from origin.
app-server-protocol/schema/typescript/v2/HookExecutionMode.ts:3	The ts-rs line records the execution mode union.
app-server-protocol/schema/typescript/v2/HookExecutionMode.ts:4	A blank line clears the timing choices.
app-server-protocol/schema/typescript/v2/HookExecutionMode.ts:5	Hook execution runs synchronously or asynchronously.
app-server-protocol/schema/typescript/v2/HookHandlerType.ts:1	The generated banner guards hook handler types.
app-server-protocol/schema/typescript/v2/HookHandlerType.ts:2	A blank line leaves the warning readable.
app-server-protocol/schema/typescript/v2/HookHandlerType.ts:3	The ts-rs note signs the handler type union.
app-server-protocol/schema/typescript/v2/HookHandlerType.ts:4	A blank line opens before the handler names.
app-server-protocol/schema/typescript/v2/HookHandlerType.ts:5	Hook handlers are command, prompt, or agent.
app-server-protocol/schema/typescript/v2/HookMigration.ts:1	The generated banner watches hook migration names.
app-server-protocol/schema/typescript/v2/HookMigration.ts:2	A blank line gives the warning space.
app-server-protocol/schema/typescript/v2/HookMigration.ts:3	The ts-rs line records the hook migration object.
app-server-protocol/schema/typescript/v2/HookMigration.ts:4	A blank line clears the migration label.
app-server-protocol/schema/typescript/v2/HookMigration.ts:5	HookMigration carries the migration name.
app-server-protocol/schema/typescript/v2/HookOutputEntryKind.ts:1	The generated banner protects hook output entry kinds.
app-server-protocol/schema/typescript/v2/HookOutputEntryKind.ts:2	A blank line follows the warning.
app-server-protocol/schema/typescript/v2/HookOutputEntryKind.ts:3	The ts-rs note records the output kind union.
app-server-protocol/schema/typescript/v2/HookOutputEntryKind.ts:4	A blank line opens before the hook output categories.
app-server-protocol/schema/typescript/v2/HookOutputEntryKind.ts:5	Hook output may be warning, stop, feedback, context, or error.
app-server-protocol/schema/typescript/v2/HookPromptFragment.ts:1	The generated banner guards hook prompt fragments.
app-server-protocol/schema/typescript/v2/HookPromptFragment.ts:2	A blank line leaves the warning distinct.
app-server-protocol/schema/typescript/v2/HookPromptFragment.ts:3	The ts-rs line signs the prompt fragment object.
app-server-protocol/schema/typescript/v2/HookPromptFragment.ts:4	A blank line opens before text and run id.
app-server-protocol/schema/typescript/v2/HookPromptFragment.ts:5	HookPromptFragment carries text and its hook run id.
app-server-protocol/schema/typescript/v2/HookRunStatus.ts:1	The generated banner protects hook run statuses.
app-server-protocol/schema/typescript/v2/HookRunStatus.ts:2	A blank line keeps warning and provenance apart.
app-server-protocol/schema/typescript/v2/HookRunStatus.ts:3	The ts-rs note records the hook run status union.
app-server-protocol/schema/typescript/v2/HookRunStatus.ts:4	A blank line clears the status list.
app-server-protocol/schema/typescript/v2/HookRunStatus.ts:5	Hook runs may be running, completed, failed, blocked, or stopped.
app-server-protocol/schema/typescript/v2/HookScope.ts:1	The generated banner watches hook scopes.
app-server-protocol/schema/typescript/v2/HookScope.ts:2	A blank line separates warning from source.
app-server-protocol/schema/typescript/v2/HookScope.ts:3	The ts-rs line records the hook scope union.
app-server-protocol/schema/typescript/v2/HookScope.ts:4	A blank line opens before the two scopes.
app-server-protocol/schema/typescript/v2/HookScope.ts:5	Hook scope is thread or turn.
app-server-protocol/schema/typescript/v2/HookSource.ts:1	The generated banner protects hook sources.
app-server-protocol/schema/typescript/v2/HookSource.ts:2	A blank line rests below the warning.
app-server-protocol/schema/typescript/v2/HookSource.ts:3	The ts-rs note signs the source union.
app-server-protocol/schema/typescript/v2/HookSource.ts:4	A blank line clears the long source list.
app-server-protocol/schema/typescript/v2/HookSource.ts:5	Hook sources include system, user, project, management, plugins, cloud config, legacy config, and unknown.
app-server-protocol/schema/typescript/v2/HookTrustStatus.ts:1	The generated banner guards hook trust status.
app-server-protocol/schema/typescript/v2/HookTrustStatus.ts:2	A blank line leaves the warning clean.
app-server-protocol/schema/typescript/v2/HookTrustStatus.ts:3	The ts-rs line records the trust status union.
app-server-protocol/schema/typescript/v2/HookTrustStatus.ts:4	A blank line opens before the trust states.
app-server-protocol/schema/typescript/v2/HookTrustStatus.ts:5	Hook trust is managed, untrusted, trusted, or modified.
app-server-protocol/schema/typescript/v2/LogoutAccountResponse.ts:1	The generated banner protects logout account responses.
app-server-protocol/schema/typescript/v2/LogoutAccountResponse.ts:2	A blank line separates warning from generator.
app-server-protocol/schema/typescript/v2/LogoutAccountResponse.ts:3	The ts-rs note records the logout response shape.
app-server-protocol/schema/typescript/v2/LogoutAccountResponse.ts:4	A blank line waits before the empty record.
app-server-protocol/schema/typescript/v2/LogoutAccountResponse.ts:5	LogoutAccountResponse carries no fields.
app-server-protocol/schema/typescript/v2/MarketplaceAddParams.ts:1	The generated banner watches marketplace add params.
app-server-protocol/schema/typescript/v2/MarketplaceAddParams.ts:2	A blank line gives the warning a clear edge.
app-server-protocol/schema/typescript/v2/MarketplaceAddParams.ts:3	The ts-rs line signs the add params object.
app-server-protocol/schema/typescript/v2/MarketplaceAddParams.ts:4	A blank line opens before source and sparse paths.
app-server-protocol/schema/typescript/v2/MarketplaceAddParams.ts:5	Marketplace add params carry source, optional ref name, and sparse paths.
app-server-protocol/schema/typescript/v2/MarketplaceInterface.ts:1	The generated banner protects marketplace interface shape.
app-server-protocol/schema/typescript/v2/MarketplaceInterface.ts:2	A blank line separates warning from origin.
app-server-protocol/schema/typescript/v2/MarketplaceInterface.ts:3	The ts-rs note records the marketplace interface object.
app-server-protocol/schema/typescript/v2/MarketplaceInterface.ts:4	A blank line clears the display field.
app-server-protocol/schema/typescript/v2/MarketplaceInterface.ts:5	MarketplaceInterface holds an optional display name.
app-server-protocol/schema/typescript/v2/MarketplaceRemoveParams.ts:1	The generated banner guards marketplace removal params.
app-server-protocol/schema/typescript/v2/MarketplaceRemoveParams.ts:2	A blank line leaves warning and provenance apart.
app-server-protocol/schema/typescript/v2/MarketplaceRemoveParams.ts:3	The ts-rs line records the remove params object.
app-server-protocol/schema/typescript/v2/MarketplaceRemoveParams.ts:4	A blank line opens before the marketplace name.
app-server-protocol/schema/typescript/v2/MarketplaceRemoveParams.ts:5	Marketplace removal names the marketplace to remove.
app-server-protocol/schema/typescript/v2/MarketplaceUpgradeErrorInfo.ts:1	The generated banner protects marketplace upgrade errors.
app-server-protocol/schema/typescript/v2/MarketplaceUpgradeErrorInfo.ts:2	A blank line keeps the warning readable.
app-server-protocol/schema/typescript/v2/MarketplaceUpgradeErrorInfo.ts:3	The ts-rs note signs the upgrade error object.
app-server-protocol/schema/typescript/v2/MarketplaceUpgradeErrorInfo.ts:4	A blank line clears the error fields.
app-server-protocol/schema/typescript/v2/MarketplaceUpgradeErrorInfo.ts:5	Marketplace upgrade errors carry marketplace name and message.
app-server-protocol/schema/typescript/v2/MarketplaceUpgradeParams.ts:1	The generated banner guards marketplace upgrade params.
app-server-protocol/schema/typescript/v2/MarketplaceUpgradeParams.ts:2	A blank line rests below the warning.
app-server-protocol/schema/typescript/v2/MarketplaceUpgradeParams.ts:3	The ts-rs line records the upgrade params object.
app-server-protocol/schema/typescript/v2/MarketplaceUpgradeParams.ts:4	A blank line opens before the optional target.
app-server-protocol/schema/typescript/v2/MarketplaceUpgradeParams.ts:5	Marketplace upgrade may name a specific marketplace.
app-server-protocol/schema/typescript/v2/McpAuthStatus.ts:1	The generated banner protects MCP auth status.
app-server-protocol/schema/typescript/v2/McpAuthStatus.ts:2	A blank line separates warning and source.
app-server-protocol/schema/typescript/v2/McpAuthStatus.ts:3	The ts-rs note records the auth status union.
app-server-protocol/schema/typescript/v2/McpAuthStatus.ts:4	A blank line clears the auth modes.
app-server-protocol/schema/typescript/v2/McpAuthStatus.ts:5	MCP auth may be unsupported, logged out, bearer token, or OAuth.
app-server-protocol/schema/typescript/v2/McpElicitationArrayType.ts:1	The generated banner guards MCP elicitation array type.
app-server-protocol/schema/typescript/v2/McpElicitationArrayType.ts:2	A blank line gives the warning space.
app-server-protocol/schema/typescript/v2/McpElicitationArrayType.ts:3	The ts-rs line signs the array type literal.
app-server-protocol/schema/typescript/v2/McpElicitationArrayType.ts:4	A blank line opens before the literal.
app-server-protocol/schema/typescript/v2/McpElicitationArrayType.ts:5	MCP elicitation array type is array.
app-server-protocol/schema/typescript/v2/McpElicitationBooleanType.ts:1	The generated banner protects MCP elicitation boolean type.
app-server-protocol/schema/typescript/v2/McpElicitationBooleanType.ts:2	A blank line separates warning and origin.
app-server-protocol/schema/typescript/v2/McpElicitationBooleanType.ts:3	The ts-rs note records the boolean type literal.
app-server-protocol/schema/typescript/v2/McpElicitationBooleanType.ts:4	A blank line clears the literal value.
app-server-protocol/schema/typescript/v2/McpElicitationBooleanType.ts:5	MCP elicitation boolean type is boolean.
app-server-protocol/schema/typescript/v2/McpElicitationConstOption.ts:1	The generated banner guards MCP elicitation const options.
app-server-protocol/schema/typescript/v2/McpElicitationConstOption.ts:2	A blank line rests beneath the warning.
app-server-protocol/schema/typescript/v2/McpElicitationConstOption.ts:3	The ts-rs line records the const option object.
app-server-protocol/schema/typescript/v2/McpElicitationConstOption.ts:4	A blank line opens before value and title.
app-server-protocol/schema/typescript/v2/McpElicitationConstOption.ts:5	Const options pair a constant string with a title.
app-server-protocol/schema/typescript/v2/McpElicitationNumberType.ts:1	The generated banner protects MCP elicitation number type.
app-server-protocol/schema/typescript/v2/McpElicitationNumberType.ts:2	A blank line leaves the warning clear.
app-server-protocol/schema/typescript/v2/McpElicitationNumberType.ts:3	The ts-rs note signs the number type union.
